date,type,price,kamar_tidur,luas_tanah,luas_bangunan,sertifikasi,kecamatan,kota
2024-12-02,Rumah Second,3300.0,6,208,300,SHM,Cengkareng,Kota Jakarta Barat
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Pancoran,Kota Jakarta Selatan
2024-12-02,Rumah Second,3200.0,4,165,200,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,2500.0,5,88,240,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,2100.0,5,75,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,18000.0,6,707,270,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-12-02,Rumah Second,28000.0,6,475,800,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Gambir,Kota Jakarta Pusat
2024-12-02,Rumah Second,2500.0,5,119,125,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Tanah Abang,Kota Jakarta Pusat
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Cengkareng,Kota Jakarta Barat
2024-12-02,Rumah Second,948.0,2,90,54,SHM,Cengkareng,Kota Jakarta Barat
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Menteng,Kota Jakarta Pusat
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Taman Sari,Kota Jakarta Barat
2024-12-02,Rumah Second,2700.0,3,191,120,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-02,Rumah Second,3000.0,3,346,300,SHM,Cilincing,Kota Jakarta Utara
2024-12-02,Rumah Second,9600.0,3,440,300,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,4300.0,3,279,140,SHM,Senen,Kota Jakarta Pusat
2024-12-02,Rumah Second,1100.0,4,85,150,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-02,Rumah Second,88000.0,5,873,800,SHM,Menteng,Kota Jakarta Pusat
2024-12-02,Rumah Second,5900.0,3,146,300,SHM,Gambir,Kota Jakarta Pusat
2024-12-02,Rumah Second,1700.0,5,90,145,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,8000.0,7,276,550,SHM,Kembangan,Kota Jakarta Barat
2024-12-02,Rumah Second,5600.0,4,352,352,SHM,Cengkareng,Kota Jakarta Barat
2024-12-02,Rumah Second,12500.0,4,450,250,SHM,Kembangan,Kota Jakarta Barat
2024-12-02,Rumah Second,2700.0,3,152,150,SHM,Pancoran,Kota Jakarta Selatan
2024-12-02,Rumah Second,23000.0,6,619,619,SHM,Gambir,Kota Jakarta Pusat
2024-12-02,Rumah Second,3700.0,4,153,200,SHM,Kembangan,Kota Jakarta Barat
2024-12-02,Rumah Second,14000.0,3,276,224,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-12-02,Rumah Second,2300.0,4,77,275,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,2200.0,4,121,130,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,2800.0,3,102,130,SHM,Kelapa Gading,Kota Jakarta Utara
2024-12-02,Rumah Second,975.0,3,58,100,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,1600.0,3,68,125,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,5800.0,5,317,550,SHM,Tanjung Priok,Kota Jakarta Utara
2024-12-02,Rumah Second,89500.0,8,1420,800,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-12-02,Rumah Second,14000.0,7,595,700,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,380.0,2,55,45,SHM,Kalideres,Kota Jakarta Barat
2024-12-02,Rumah Second,2000.0,3,109,150,SHM,Cipayung,Kota Jakarta Timur
2024-12-02,Rumah Second,1600.0,3,90,140,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,2300.0,3,96,150,SHM,Kembangan,Kota Jakarta Barat
2024-12-02,Rumah Second,55000.0,5,650,900,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-12-02,Rumah Second,5800.0,5,273,300,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,6700.0,4,315,200,SHM,Tebet,Kota Jakarta Selatan
2024-12-02,Rumah Second,18200.0,5,1000,432,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,565.0,2,45,40,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,33200.00000000001,4,3200,300,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,2300.0,5,92,162,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,3300.0,4,200,354,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Tanah Abang,Kota Jakarta Pusat
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Pal Merah (Palmerah),Kota Jakarta Barat
2024-12-02,Rumah Second,5900.0,4,155,430,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,5200.0,5,171,250,SHM,Tanah Abang,Kota Jakarta Pusat
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Gambir,Kota Jakarta Pusat
2024-12-02,Rumah Second,250.0,2,48,44,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,17200.0,5,500,536,SHM,Pancoran,Kota Jakarta Selatan
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-12-02,Rumah Second,5300.0,5,200,240,SHM,Pancoran,Kota Jakarta Selatan
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Kemayoran,Kota Jakarta Pusat
2024-12-02,Rumah Second,285.0,2,60,55,SHM,Senen,Kota Jakarta Pusat
2024-12-02,Rumah Second,4300.0,4,136,250,HGB,Penjaringan,Kota Jakarta Utara
2024-12-02,Rumah Second,2900.0,3,459,300,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-12-02,Rumah Second,2500.0,4,100,240,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,5500.0,7,261,400,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-12-02,Rumah Second,10000.0,7,390,250,Girik,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-02,Rumah Second,5400.0,3,150,250,SHM,Penjaringan,Kota Jakarta Utara
2024-12-02,Rumah Second,1400.0,2,50,90,SHM,Kemayoran,Kota Jakarta Pusat
2024-12-02,Rumah Second,8000.0,7,380,457,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-12-02,Rumah Second,2200.0,3,70,97,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,3900.0,4,130,300,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-12-02,Rumah Second,4900.0,8,378,350,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,8000.0,5,619,200,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,900.0,3,57,75,SHM,Cipayung,Kota Jakarta Timur
2024-12-02,Rumah Second,5500.0,4,175,250,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,1100.0,3,55,80,SHM,Ciracas,Kota Jakarta Timur
2024-12-02,Rumah Second,10000.0,12,237,450,SHM,Tebet,Kota Jakarta Selatan
2024-12-02,Rumah Second,4600.0,6,225,300,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,975.0,3,58,100,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,3100.0,4,258,150,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,5500.0,7,261,400,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-12-02,Rumah Second,36000.0,6,1300,950,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-12-02,Rumah Second,4200.0,5,150,300,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,3700.0,4,171,170,SHM,Johar Baru,Kota Jakarta Pusat
2024-12-02,Rumah Second,480.0,2,115,70,SHM,Ciracas,Kota Jakarta Timur
2024-12-02,Rumah Second,2700.0,5,174,200,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,1900.0,4,108,200,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,9000.0,4,346,316,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,3500.0,4,200,200,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,4800.0,5,135,253,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,2800.0,4,160,240,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,6700.0,4,315,200,SHM,Tebet,Kota Jakarta Selatan
2024-12-02,Rumah Second,2400.0,6,112,168,Girik,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,12000.0,5,350,250,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,4300.0,4,144,144,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,1200.0,3,104,90,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,2600.0,4,180,150,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,5300.0,3,204,180,SHM,Tanjung Priok,Kota Jakarta Utara
2024-12-02,Rumah Second,1300.0,4,95,250,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,5000.0,14,186,220,SHM,Menteng,Kota Jakarta Pusat
2024-12-02,Rumah Second,2300.0,4,77,275,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,7300.0,7,200,400,SHM,Penjaringan,Kota Jakarta Utara
2024-12-02,Rumah Second,1100.0,3,55,80,SHM,Ciracas,Kota Jakarta Timur
2024-12-02,Rumah Second,1000.0,3,60,75,SHM,Cipayung,Kota Jakarta Timur
2024-12-02,Rumah Second,5500.0,4,185,255,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-12-02,Rumah Second,19000.0,4,321,300,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-02,Rumah Second,1700.0,3,120,110,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,2600.0,3,114,175,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,1900.0,3,91,91,SHM,Sawah Besar,Kota Jakarta Pusat
2024-12-02,Rumah Second,2500.0,3,198,200,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,3900.0,5,101,220,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,7600.0,4,216,252,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-12-02,Rumah Second,3900.0,4,171,220,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-02,Rumah Second,2200.0,3,70,97,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,1800.0,3,90,135,SHM,Kemayoran,Kota Jakarta Pusat
2024-12-02,Rumah Second,5500.0,6,420,180,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,3100.0,5,243,240,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,2800.0,4,400,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,6000.0,8,254,300,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-12-02,Rumah Second,5800.0,3,393,360,SHM,Makasar,Kota Jakarta Timur
2024-12-02,Rumah Second,4099.999999999999,6,150,200,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-02,Rumah Second,5800.0,4,393,360,SHM,Makasar,Kota Jakarta Timur
2024-12-02,Rumah Second,4600.0,4,144,250,SHM,Tanjung Priok,Kota Jakarta Utara
2024-12-02,Rumah Second,1500.0,2,71,78,HGB,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,7900.0,6,535,300,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-12-02,Rumah Second,2800.0,4,142,176,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,3500.0,4,145,300,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,11000.0,12,433,200,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-02,Rumah Second,3000.0,4,200,157,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,2500.0,4,196,180,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,4900.0,8,378,350,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,5000.0,6,300,309,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,2500.0,4,84,208,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,1500.0,4,102,63,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,1600.0,3,135,87,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,35000.0,5,630,600,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-12-02,Rumah Second,5400.0,3,150,250,SHM,Penjaringan,Kota Jakarta Utara
2024-12-02,Rumah Second,3500.0,5,270,400,SHM,Tanjung Priok,Kota Jakarta Utara
2024-12-02,Rumah Second,11000.0,6,980,384,SHM,Kembangan,Kota Jakarta Barat
2024-12-02,Rumah Second,16500.0,5,886,600,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-02,Rumah Second,2300.0,4,77,275,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,2400.0,3,75,90,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,40000.0,5,760,460,HGB,Menteng,Kota Jakarta Pusat
2024-12-02,Rumah Second,5500.0,4,420,180,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,4200.0,4,360,830,SHM,Cengkareng,Kota Jakarta Barat
2024-12-02,Rumah Second,4000.0,4,165,200,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-12-02,Rumah Second,40000.0,7,517,420,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-02,Rumah Second,2200.0,4,108,186,SHM,Kembangan,Kota Jakarta Barat
2024-12-02,Rumah Second,16000.0,11,259,400,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-02,Rumah Second,2800.0,3,189,130,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,2800.0,4,84,210,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,1200.0,3,85,85,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-02,Rumah Second,7500.0,4,210,400,SHM,Tanjung Priok,Kota Jakarta Utara
2024-12-02,Rumah Second,11700.0,5,280,250,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-12-02,Rumah Second,7900.0,5,313,456,SHM,Tanjung Priok,Kota Jakarta Utara
2024-12-02,Rumah Second,5500.0,4,233,100,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-12-02,Rumah Second,5500.0,4,200,140,SHM,Kelapa Gading,Kota Jakarta Utara
2024-12-02,Rumah Second,4400.0,4,239,239,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-12-02,Rumah Second,1500.0,3,116,172,SHM,Cipayung,Kota Jakarta Timur
2024-12-02,Rumah Second,4500.0,4,140,140,SHM,Tebet,Kota Jakarta Selatan
2024-12-02,Rumah Second,2500.0,5,168,136,SHM,Matraman,Kota Jakarta Timur
2024-12-02,Rumah Second,2500.0,4,120,200,SHM,Kemayoran,Kota Jakarta Pusat
2024-12-02,Rumah Second,12500.0,6,300,150,SHM,Senen,Kota Jakarta Pusat
2024-12-02,Rumah Second,3300.0,4,317,280,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,8300.000000000002,4,234,300,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,1100.0,4,90,55,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,6000.0,4,414,248,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,16000.0,5,735,400,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,950.0,3,36,78,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,3500.0,4,149,110,SHM,Tebet,Kota Jakarta Selatan
2024-12-02,Rumah Second,1300.0,2,90,90,SHM,Cipayung,Kota Jakarta Timur
2024-12-02,Rumah Second,2700.0,9,145,220,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-02,Rumah Second,37300.0,10,1244,600,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,1600.0,2,60,74,SHM,Cilincing,Kota Jakarta Utara
2024-12-02,Rumah Second,2000.0,4,109,150,SHM,Cipayung,Kota Jakarta Timur
2024-12-02,Rumah Second,4000.0,1,130,180,SHM,Tanah Abang,Kota Jakarta Pusat
2024-12-02,Rumah Second,2900.0,5,227,221,SHM,Gambir,Kota Jakarta Pusat
2024-12-02,Rumah Second,3100.0,5,243,240,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,2800.0,3,273,150,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,4099.999999999999,6,150,200,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-02,Rumah Second,3300.0,4,88,216,SHM,Tanjung Priok,Kota Jakarta Utara
2024-12-02,Rumah Second,3400.0,5,192,130,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,4500.0,6,410,400,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,2400.0,4,90,72,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-02,Rumah Second,21000.0,6,864,418,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-12-02,Rumah Second,2700.0,4,99,150,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-12-02,Rumah Second,17000.0,8,322,450,SHM,Tebet,Kota Jakarta Selatan
2024-12-02,Rumah Second,4800.0,4,142,112,SHM,Tanah Abang,Kota Jakarta Pusat
2024-12-02,Rumah Second,500.0,3,40,80,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-02,Rumah Second,1300.0,4,120,100,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,2500.0,6,132,250,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-02,Rumah Second,3700.0,4,152,150,SHM,Pancoran,Kota Jakarta Selatan
2024-12-02,Rumah Second,8000.0,7,556,540,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-12-02,Rumah Second,2000.0,4,137,110,SHM,Cakung,Kota Jakarta Timur
2024-12-02,Rumah Second,4900.0,10,378,420,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,13000.0,6,1060,220,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-12-02,Rumah Second,12000.0,7,595,700,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,2900.0,5,124,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-02,Rumah Second,4200.0,5,217,320,SHM,Pancoran,Kota Jakarta Selatan
2024-12-02,Rumah Second,4200.0,5,217,320,SHM,Pancoran,Kota Jakarta Selatan
2024-12-02,Rumah Second,18000.0,8,790,500,SHM,Pancoran,Kota Jakarta Selatan
2024-12-02,Rumah Second,12000.0,5,513,271,SHM,Cempaka Putih,Kota Jakarta Pusat
2024-12-02,Rumah Second,3500.0,4,148,180,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-02,Rumah Second,13000.0,3,328,445,SHM,Cilandak,Kota Jakarta Selatan
2024-12-02,Rumah Second,3300.0,4,88,216,SHM,Tanjung Priok,Kota Jakarta Utara
2024-12-02,Rumah Second,4600.0,6,350,190,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-12-02,Rumah Second,65000.0,4,600,650,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-02,Rumah Second,4300.0,6,160,240,SHM,Kelapa Gading,Kota Jakarta Utara
2024-12-02,Rumah Second,37000.0,9,1253,385,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-02,Rumah Second,15500.0,6,538,800,SHM,Cipayung,Kota Jakarta Timur
2024-12-02,Rumah Second,9300.0,3,140,390,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-12-02,Rumah Second,8000.0,4,317,500,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-02,Rumah Second,13500.0,5,500,263,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-01,Rumah Second,9300.0,3,140,390,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-12-01,Rumah Second,2500.0,3,100,180,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-01,Rumah Second,57500.0,5,759,306,SHM,Menteng,Kota Jakarta Pusat
2024-12-01,Rumah Second,1200.0,3,66,82,SHM,Cipayung,Kota Jakarta Timur
2024-12-01,Rumah Second,1700.0,5,90,145,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-01,Rumah Second,2800.0,5,87,180,SHM,Grogol Petamburan,Kota Jakarta Barat
2024-12-01,Rumah Second,1500.0,3,91,110,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-01,Rumah Second,3500.0,5,126,250,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-01,Rumah Second,3200.0,4,102,234,SHM,Kelapa Gading,Kota Jakarta Utara
2024-12-01,Rumah Second,1000.0,3,61,70,SHM,Cipayung,Kota Jakarta Timur
2024-12-01,Rumah Second,475.0,2,60,36,HGB,Cakung,Kota Jakarta Timur
2024-12-01,Rumah Second,4000.0,4,108,115,SHM,Kalideres,Kota Jakarta Barat
2024-12-01,Rumah Second,1500.0,3,128,87,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-01,Rumah Second,2700.0,4,170,255,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-01,Rumah Second,1000.0,2,90,50,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-01,Rumah Second,4000.0,4,240,288,SHM,Kalideres,Kota Jakarta Barat
2024-12-01,Rumah Second,6100.0,6,300,350,SHM,Kembangan,Kota Jakarta Barat
2024-12-01,Rumah Second,2000.0,4,109,150,SHM,Cipayung,Kota Jakarta Timur
2024-12-01,Rumah Second,4900.0,8,378,350,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-01,Rumah Second,3500.0,4,267,200,SHM,Kebon Jeruk,Kota Jakarta Barat
2024-12-01,Rumah Second,900.0,3,83,150,SHM,Kembangan,Kota Jakarta Barat
2024-12-01,Rumah Second,4200.0,5,116,350,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-01,Rumah Second,2200.0,3,70,97,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-01,Rumah Second,900.0,3,60,120,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-12-01,Rumah Second,8000.0,4,321,180,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-01,Rumah Second,2600.0,4,91,144,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-01,Rumah Second,2700.0,3,60,82,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-01,Rumah Second,39800.0,5,1084,400,SHM,Cilandak,Kota Jakarta Selatan
2024-12-01,Rumah Second,1900.0,4,182,100,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-12-01,Rumah Second,1800.0,3,62,120,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-01,Rumah Second,4000.0,6,300,300,SHM,Pasar Rebo,Kota Jakarta Timur
2024-12-01,Rumah Second,1800.0,3,142,100,SHM,Cipayung,Kota Jakarta Timur
2024-12-01,Rumah Second,4800.0,4,166,160,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-12-01,Rumah Second,5700.0,8,700,500,SHM,Cipayung,Kota Jakarta Timur
2024-12-01,Rumah Second,2600.0,4,120,150,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-01,Rumah Second,750.0,4,128,98,SHM,Ciracas,Kota Jakarta Timur
2024-12-01,Rumah Second,5500.0,2,209,193,HGB,Penjaringan,Kota Jakarta Utara
2024-12-01,Rumah Second,18000.0,4,738,950,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-12-01,Rumah Second,1400.0,3,41,70,SHM,Duren Sawit,Kota Jakarta Timur
2024-12-01,Rumah Second,3000.0,5,210,190,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-01,Rumah Second,8500.0,6,130,400,SHM,Kebayoran Lama,Kota Jakarta Selatan
2024-12-01,Rumah Second,4000.0,4,126,180,SHM,Mampang Prapatan,Kota Jakarta Selatan
2024-12-01,Rumah Second,948.0,3,60,54,SHM,Cipayung,Kota Jakarta Timur
2024-12-01,Rumah Second,225.0,1,18,36,SHM,Pesanggrahan,Kota Jakarta Selatan
2024-12-01,Rumah Second,4500.0,6,144,220,SHM,Cengkareng,Kota Jakarta Barat
2024-12-01,Rumah Second,7000.0,8,552,700,SHM,Cakung,Kota Jakarta Timur
2024-12-01,Rumah Second,7300.0,6,278,500,HGB,Cempaka Putih,Kota Jakarta Pusat
2024-12-01,Rumah Second,1800.0,3,90,90,SHM,Cakung,Kota Jakarta Timur
2024-12-01,Rumah Second,5500.0,5,140,90,Girik,Cakung,Kota Jakarta Timur
2024-12-01,Rumah Second,2700.0,4,280,90,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-01,Rumah Second,750.0,4,107,100,SHM,Pancoran,Kota Jakarta Selatan
2024-12-01,Rumah Second,1700.0,4,90,75,SHM,Cakung,Kota Jakarta Timur
2024-12-01,Rumah Second,2800.0,4,120,180,SHM,Cakung,Kota Jakarta Timur
2024-12-01,Rumah Second,2000.0,3,84,79,Girik,Cakung,Kota Jakarta Timur
2024-12-01,Rumah Second,848.0,2,32,64,SHM,Jatinegara,Kota Jakarta Timur
2024-12-01,Rumah Second,12000.0,10,595,700,SHM,Cilandak,Kota Jakarta Selatan
2024-12-01,Rumah Second,1500.0,3,90,120,SHM,Cakung,Kota Jakarta Timur
2024-12-01,Rumah Second,21000.0,4,899,467,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-01,Rumah Second,4200.0,4,120,225,SHM,Kembangan,Kota Jakarta Barat
2024-12-01,Rumah Second,458.3,2,20,39,SHM,Pulogadung (Pulo Gadung),Kota Jakarta Timur
2024-12-01,Rumah Second,3900.0,11,600,750,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-01,Rumah Second,1900.0,4,111,140,SHM,Kramatjati (Kramat Jati),Kota Jakarta Timur
2024-12-01,Rumah Second,6500.0,4,126,250,SHM,Tanah Abang,Kota Jakarta Pusat
2024-12-01,Rumah Second,1500.0,3,60,120,SHM,Pasar Minggu,Kota Jakarta Selatan
2024-12-01,Rumah Second,3500.0,4,294,105,SHM,Jagakarsa,Kota Jakarta Selatan
2024-12-01,Rumah Second,34000.0,4,587,200,SHM,Kebayoran Baru,Kota Jakarta Selatan
2024-12-01,Rumah Second,36500.0,4,509,650,SHM,Setiabudi (Setia Budi),Kota Jakarta Selatan
2024-12-01,Rumah Second,2700.0,3,160,250,SHM,Cakung,Kota Jakarta Timur
